id_buku,judul_buku,id_penulis,id_penerbit,id_kategori,ISBN,tahun_terbit,jumlah_halaman,link_buku,deskripsi
M123016,Smart Girl: 50 Things Must Be Done,PN454,PE310,M123,9.79E+12,3/26/2018,Jumlah halaman tidak tersedia,http://books.google.co.id/books?id=U3vtzwEACAAJ&dq=Pengembangan+diri&hl=&source=gbs_api,"Pengembangan diri adalah sebuah proses yang dilakukan seseorang guna membentuk potensi, bakat, sikap, perilaku, dan kepribadian seseorang demi memenuhi kebutuhan aktualisasi diri agar dapat berkompetisi dan memiliki kualitas yang lebih baik. Pengembangan diri juga dikenal dengan personal development. Hal terkait pengembangan diri ini tidak kamu dapatkan di bangku sekolah tapi didapatkan dari berbagai kegiatan yang dapat mengasah bakat dan keterampilan kamu atau juga kegiatan lainnya. Pengembangan diri bertujuan untuk membuat kita mampu menyesuaikan diri mengikuti perkembangan di lingkungan kerja, sekolah, atau lingkungan mana pun. Pengembangan diri bukan merupakan mata pelajaran yang harus diasuh oleh guru. Pengembangan diri bertujuan memberikan kesempatan kepada peserta didik untuk mengembangkan dan mengekspresikan diri sesuai dengan kebutuhan, bakat, dan minat setiap peserta didik sesuai dengan kondisi sekolah. Kegiatan pengembangan diri difasilitasi dan atau dibimbing oleh konselor, guru, atau tenaga kependidikan yang yang dapat dilakukan dalam bentuk kegiatan, seperti : Ekstrakurikuler, Pada kondisi khusus, Pengembangan diri dilakukan secara daring dan tidak rutin (pada saat ada event). Kegiatan Pembiasaan, Guna mengembangkan nilai religi, nilai-nilai sportifitas kehidupan berbangsa dan bernegara pembentukan karakter siswa. Kegiatan Keteladanan, Adalah kegiatan yang dapat dilakukan kapan saja dan dimana saja yang lebih mengutamakan pemberian contoh dari guru dan pengelola pendidikan yang lain kepada siswanya. Dll. Kegiatan pengembangan diri dilakukan melalui kegiatan pelayanan konseling yang berkenaan dengan masalah diri pribadi dan kehidupan sosial belajar,dan pengembangan karir peserta didik. Yuk, cari tahu 50 hal yang harus kita lakukan demi pengembangan diri baik. Para Smart Girl wajib tahu dan wajib melakukannya. Daftar Isi : Bonus dalam paket : Informasi Lain : Judul : Smart Girl: 50 Things Must Be Done Penulis : Kim Mal-Ga & Ahn Ji-Sun Penerbit : Elex Media Komputindo ISBN : 9786020454450 Terbit : 26 Maret 2018 Halaman : 152 Lebar : 15 cm Berat : 0.400 kg"
M123017,"Asah Pikiran, Jadilah Brilian dan Jadi Diri Sendiri",PN455,PE311,M123,9.79E+12,5/11/2021,308,https://play.google.com/store/books/details?id=e0ovEAAAQBAJ&source=gbs_api,"Asah Pikiran, Jadilah Brilian dan Jadi Diri Sendiri menjabarkan bagaimana Anda bisa menggunakan fleksibilitas otak Anda untuk mengembangkan diri. Buku ini menghubungkan teori dengan praktik, juga dilengkapi dengan latihan-latihan yang ditargetkan untuk melatih otak eksekutif Anda. Buku ini bertujuan untuk membantu Anda meraih tujuan-tujuan yang Anda miliki demi pengembangan diri, pekerjaan atau bisnis, keluarga, atau dunia di sekitar Anda. Bermanfaat pula untuk tujuan spesifik apa pun yang Anda miliki: memulai bisnis baru, meraih suatu gelar, meningkatkan kecakapan sebagai orangtua, berhenti merokok, apa pun itu. Intinya, Anda bisa melakukan perubahan dari upaya Anda, dengan mengubah otak dan meningkatkan kemampuan Anda. Membaca buku ini akan mengubah hidup. Anda bisa belajar menjadi kapten dari kapal Anda sendiri dan bahkan membimbing orang lain yang menjadi tanggung jawab Anda. Jadi buku ini bisa juga dikatakan buku tentang kepemimpinan."
M123018,Upaya Meningkatkan Keterampilan Siswa Dalam Mengembangkan Diri Melalui Pendidikan Kepramukaan,PN456,PE312,M123,9.79E+12,Tanggal terbit tidak tersedia,116,https://play.google.com/store/books/details?id=CYuKEAAAQBAJ&source=gbs_api,"Upaya Meningkatkan Keterampilan Siswa Dalam Mengembangkan Diri Melalui Pendidikan Kepramukaan Penulis : RESDIONO Ukuran : 14 x 21 cm ISBN : 978-623-319-330-6 Terbit : Februari 2021 www.guepedia.com Sinopsis : Upaya Meningkatkan Keterampilan Siswa Dalam Mengembangkan Diri Melalui Pendidikan Kepramukaan. Skripsi: Program Studi Pendidikan Pancasila dan Kewarganegaraan, STKIP Kusuma Negara Jakarta. 2016 Sebuah proses yang panjang dan menjadi puncak bagi seorang mahasiswa yang berkuliah pada jenjang Strata 1 adalah menyelesaikan tugas penyusunan skripsi. Skripsi bukan hanya sebuah tugas akhir semata namun juga menjadi momen yang akan sangat berkesan sebab skripsi akan diujikan secara langsung oleh kelompok dosen penguji dalam menentukan kelulusan. Tidak sedikit mahasiswa yang masuk pada fase tersulit di dalam menentukan dan menyusun skripsinya, hal ini disebabkan oleh kurang siapnya mahasiswa dalam menentukan judul skripsi dan selain itu juga terbatasnya contoh yang dapat diakses oleh mahasiswa baik secara langsung melalui perpustakaan maupun sumber media online yang ada. Menjawab kesulitan itu melalui buku ini penulis mencoba membagikan hasil penyusunannya untuk membantu teman-teman mahasiswa dalam program studi ilmu pendidikan khususnya dan umumnya kepada siapapun pihak yang sedang membutuhkan tambahan untuk referensinya. www.guepedia.com Email : guepedia@gmail.com WA di 081287602508 Happy shopping & reading Enjoy your day, guys"
M123019,Kuasai Dirimu,PN457,PE312,M123,9.79E+12,1/2/2017,232,https://play.google.com/store/books/details?id=mJ7fDQAAQBAJ&source=gbs_api,"SINOPSIS Musuh terbesar dan terberat manusia adalah diri sendiri. Diri sendiri yang malas, tidak disiplin, suka menunda pekerjaan, terlalu nyaman di zona nyaman, pesimistis, meragukan kemampuan sendiri, tidak mudah bergaul, dan tidak memiliki mimpi atau visi dan rencana kehidupan. Inilah penghambat sesungguhnya bagi kesuksesan dan kebahagiaan. Diri sendiri seperti itu harus dikalahkan, dienyahkan, dan disingkirkan jauh-jauh. Namun, mengalahkan diri sendiri tidaklah mudah. Penguasaan diri sendiri perlu rencana, strategi, cara, serta langkah yang tepat dan jitu. Juga butuh tekad kuat, perjuangan, pengorbanan, kesabaran, keuletan, komitmen, dan konsistensi. Buku ini memuat pedoman teoretis dan praktis sekaligus untuk mengalahkan dan menguasai diri sendiri dan menjadikan diri Anda sebagai pemenang sejati. Di dalamnya, tersaji langkah-langkah untuk mengenali diri, mengelola ego, menajamkan dan menjernihkan pikiran, berdialog dengan diri sendiri, memperbaiki kualitas diri, serta membuat visi besar dengan langkah kecil yang perlu segera dilakukan. Dengan ujaran sederhana, efisien, elegan, dan dilengkapi cerita-cerita menarik, buku ini menjamin kehidupan Anda menjadi lebih baik. ENDORSEMENT ""Apakah ingin tahu siapa diri Anda? Jangan bertanya, tetapi bertindaklah! Tindakan akan menggambarkan dan mendefinisikan siapa diri Anda.â€ â€”Thomas Jefferson,mantan Presiden Amerika Serikat ""Ketika Anda mengenali diri sendiri, maka Anda telah diperkuat.Tetapi ketika Anda telah berhasil menerima diri sendiri, maka Anda tidak akan terkalahkan!â€ â€”TinaLifford, Artis Film Hollywood â€œJangan biarkan opini orang-orang menghalangimu dari suara hatimu. Dan yang paling penting, milikilah keberanian untuk mengikuti hati dan intuisimu.â€ â€”Steve Jobs, pendiri Apple"
M123020,PENGEMBANGAN KEPRIBADIAN DAN PROFESIONALISME BIDAN,PN458,PE312,M123,9.79E+12,3/13/2019,159,https://play.google.com/store/books/details?id=FLWMDwAAQBAJ&source=gbs_api,"Buku buku yang pernah diterbitkan : â€œBuku Ajar Ilmu Kesehatan Masyarakat Untuk Mahasiswa Bidanâ€, â€œPromosi Kesehatan untuk mahasiswa Kebidananâ€, Praktek Kebidanan Komunitas dengan Pendekatan PKMDâ€, â€œ Sosial Budaya Dasar untuk Mahasiswa Kebidananâ€, â€œIlmu Kesehatan Masyarakatâ€,â€Untaian Penyuluhan KIA: Kesehatan Ibu dan Anakâ€, â€œ Himpunan Penyuluhan Kesehatan Masyarakatâ€, â€œOrganisasi dan Manajemen Pelayanan Kesehatan dalam Kebidananâ€, â€œ Manajemen Mutu Pelayanan Kesehatan untuk Bidanâ€, Epidemiologi dalam Kebidananâ€, dan Buku Kebidanan Komunitasâ€. Kembali dipersembahkan untuk mahasiswa bidan buku dengan judul â€œPENGEMBANGAN KEPRIBADIAN DAN PROFESIONALISME BIDANâ€ berisi tentang : Pengembangan kepribadian, Pengenalan diri (self concept), Keunggulan diri, Kepribadian Sukses, Kecerdasan emosional (soft skill) dalam pengembangan kepribadian, Profesionalisme bidan, Bidan berkarakter, Motivasi berprestasi (achievement motivation), Kerjasama, Membangun etika kerja dan etos kerja, Kualitas Kepemimpinan (Leaderships qualities), Manajemen Waktu, Manajemen konflik, Manajemen stress dan Bidan Profesional dan berkarakter."
M123021,Pengembangan Pribadi Konselor,PN459,PE312,M123,9.79E+12,1/15/2024,255,https://play.google.com/store/books/details?id=TiLuEAAAQBAJ&source=gbs_api,"Buku Pengembangan Pribadi Konselor ini mencakup berbagai persiapan sebelum melakukan konseling, kendala-kendala teknis yang dihadapi dan cara mengatasinya, serta bagaimana seorang konselor hendaknya memperhatikan penampilan sebelum konseling dilakukan. Hal-hal tersebut terlihat remeh dan biasa, tetapi apa yang terkesan dari penampilan, tata rambut, intonasi, bahkan parfum akan memengaruhi suasana konseling dan psikologis. Semua unsur tersebut akan membentuk citra diri dan konsep diri konselor yang utuh dan bermakna. Bagi para mahasiswa calon konselor, buku ini dapat menjadi penuntun bagaimana penampilan dapat meningkatkan persepsi orang lain ketika melihat kita. Walaupun penampilan bukan segalanya, hampir seluruh kesan selanjutnya ditentukan dari penampilan pertama."
M123022,Management Of Student Development,PN460,PE312,M123,9.79E+12,1/1/2015,156,https://play.google.com/store/books/details?id=rGcVBgAAQBAJ&source=gbs_api,"Assalamu 'Alaikum Wr. Wb Manusia adalah makhluk berkembang baik fisik maupun fisikisnya akan tetapi perkembangan itu haruslah dilakukan melalui proses pengembangan dan proses pengembangan tersebut harus dilakukan melalui pendidikan. Pendidikan di keluarga, di sekolah baik formal maupun non formal dan juga di masyarakat. Pengembangan diri dalam perspektif Islam adalah pengembangan diri yang tidak hanya menitik beratkan kepada keterampilan untuk kemaslahatan kehidupan dunia akan tetapi juga menitik beratkan kepada spiritual atau rohaninya untuk kemaslhatan kehidupan akhirat yang merupakan tujuan dari kehidupan manusia. Oleh sebab itu dalam pengembangan diri siswa dalam perspektif Islam haruslah menyelamatkan keimanannya atau ketauhidannya. Buku yang ada ditangan anda ini adalah buku yang mengajarkan bagaimana melakukan pengelolaan pengembangan diri siswa dalam perspektif Islam yang menyeimbangkan antara dunia dan akhirat atau jasmani dan rohani manusia. Semoga buku ini dapat memberikan kemudahan bagi pembaca khususnya kaum akademisi, para Pendidik, Anak didik dan masyarakat dalam memahami konsep sebenarnya tentang â€˜Management Self Development Studentâ€™ dan semoga buku ini dapat memberikan kemudahan bagi pembaca dan semoga ada berkah dan keridhaan Allah SWT, sehingga dapat memberikan kemanfaatan khususnya bagi kami penyusun, Amin ya Rabbal â€˜aalamiin."
M123023,Kumpulan Cerita Pengembangan Diri: Cerdas Berbicara,PN461,PE312,M123,9.79E+12,4/28/2021,128,https://play.google.com/store/books/details?id=rVksEAAAQBAJ&source=gbs_api,"Kenapa teman-teman menjauhiku? Aku enggak mau yang itu! Aku mau yang ini! Aku enggak suka dibilang tukang makan! Aku malu tampil dan bernyanyi, Pa. Bantu aku! Berbicara dan mengungkapkan isi hati saja tidak mudah, apalagi mampu mengutarakannya dengan tegas tanpa menyakiti orang lain. Kemampuan yang disebut asertif ini bisa dipelajari sejak dini. Anak yang asertif dapat menyelesaikan konflik dengan baik, percaya diri, dan dapat melindungi dirinya sendiri. Buku ini berisi 12 cerita yang bisa menjadi refleksi diri pembaca cilik untuk bersikap asertif di kehidupan sehari-harinya."
M123024,"Aku Berpikir, Aku Bertindak",PN462,PE312,M123,9.79E+12,12/7/2019,62,https://play.google.com/store/books/details?id=1yHCDwAAQBAJ&source=gbs_api,"Semakin banyak orang ingin sukses di zaman yang berkembang dengan pesat ini. Berbagai cara ditempuh, mencari ilmu dan kebijaksanaan dari â€œdunia yang jauhâ€ hingga â€œdunia yang dekatâ€ dengan keseharian. Banyak orang ingin merasakan kebahagiaan, menikmati buah kesuksesan, namun sering kali lupa bahwa proses menuju ke sana tidak selalu mudah; perlu proses yang kadang memakan waktu lama. Di lain hal, ada saja hambatan atau tantangan yang harus kita hadapi. Hambatan terbesar itu pun, tidak jarang hadir, dari dalam diri kita sendiri, bukan dari orang lain atau pesaing terhebat sekali pun. Bahkan, pesaing terhebat, kata banyak ungkapan bijak, adalah diri kita sendiri. Buku ini â€œmenyentilâ€ atau bahkan menohok kita sendiri, mengkritik hingga ke dasar hati, bahwa ada â€œpikiran, sikap, dan tindakan burukâ€ di dalam diri yang bisa menghambat kita meraih sukses serta kebahagiaan. Poin penting yang tersaji dalam buku ini adalah, Andalah yang berpikir, Andalah yang bertindak; meraih sukses dari hal-hal yang terburuk yang ada di dalam diri Anda dan menjadikannya yang terbaik. Anda harus bisa mengelola diri dari sifat, sikap, atau tindakan yang negatif lalu mengubahnya menjadi banyak hal baik, positif, inspiratif, dan memotivasi untuk sukses."
M123025,"BADRIAH: Guru Berprestasi, Mengembangkan Profesi, Memanajemeni Diri",PN463,PE312,M123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,230,https://play.google.com/store/books/details?id=W3u4EAAAQBAJ&source=gbs_api,"JUDUL BUKU : BADRIAH: Guru Berprestasi, Mengembangkan Profesi, Memanajemeni Diri PENULIS : Ahmad Jawahir, M.Pd. PENERBIT : GUEPEDIA No. QRCBN : 62-39-0523-164 TERBIT : Januari 2023 JENIS BUKU : BUKU PENDIDIKAN, NON FIKSI KONDISI BUKU : BUKU BARU / BUKU ORIGINAL ASLI, LANGSUNG DARI PENERBITNYA DESKRIPSI BUKU : BADRIAH membawa pembaca pada perjalanan inspiratif seorang guru berprestasi, Ahmadd Jawahir, M.Pd. Dalam buku ini, ia berbagi pengalaman dan wawasan tentang bagaimana ia memanajemeni dirinya, meningkatkan profesinya, dan tetap memberikan hasil yang memuaskan sebagai guru. Buku ini membahas tentang bagaimana guru dapat mencapai keseimbangan dalam mengelola tugas dan profesi, memenuhi kebutuhan pribadi dan profesional serta tetap berkomitmen pada tugas utama sebagai pendidik. Buku ini sangat bermanfaat bagi para guru dan mereka yang tertarik pada dunia pendidikan. Dapatkan inspirasi dari pengalaman dan wawasan Ahmadd Jawahir, M.Pd. dan raih kesuksesan seperti Guru Berprestasi dengan membaca ""BADRIAH"". Dengan berbagi pengalaman, teori, dan metodenya, buku ini membantu guru dalam mengatasi berbagai masalah yang sering dihadapi seperti kendala dalam mengajar, motivasi, dan efektivitas pembelajaran. Selain itu, buku ini juga menyoroti pentingnya mengelola diri dan meningkatkan kualitas hidup untuk memaksimalkan profesionalisme seorang guru. ""BADRIAH"" membuka wawasan dan memberikan inspirasi bagi para guru untuk terus berkembang dan meningkatkan kualitas dirinya sebagai pendidik. Buku ini cocok bagi para guru, kepala sekolah, dan para pemimpin pendidikan yang ingin memahami dan menjalankan Pengembangan Keprofesian Berkelanjutan secara tepat dan berkualitas. Buku ini bisa didapatkan di website resmi penerbit guepedia dan marketplace yang biasa Anda belanja Sinopsis : Jika menghendaki kompetensi meningkat, menginginkan pembelajaran beserta peserta didik mencapai kualitas, dan berharap kariernya berkembang, guru perlu melakukan pengembangan profesi. Agar pencapaiannya berjalan efektif dan berkelanjutan, guru juga perlu menerapkan strategi-strategi manajemen diri. Pentingnya pengembangan keprofesian berkelanjutan melalui manajemen diri menjadikan penting pula studi tentangnya, terlebih pengembangan profesi dan manajemen diri yang dilakukan oleh seorang Guru Berprestasi, yang kelak bisa menginspirasi sesama guru. Buku yang sedang berada di hadapan Pembaca ini merupakan hasil studi naratif manajemen diri pengembangan profesi seorang guru berprestasi bernama Badriah. Buku ini terdiri dari tiga bagian yang dielaborasi ke dalam empat belas bab. Bagian pertama yang dielaborasi dalam enam bab mendeskripsikan teori dan konsep manajemen diri guru, pengembangan profesi guru, dan guru berprestasi, serta penelitian-penelitian yang relevan dengan ketiganya. Manajemen diri mengadopsi kerangka teori Charles C. Manz dan Henry P. Sims; manajemen diri guru mengacu pada teori Wing Ming Cheung dan Yin Cheong Cheng; pengembangan profesi guru dan guru berprestasi menggunakan konsep dari Kementerian Pendidikan dan Kebudayaan. Bagian kedua menarasikan kegiatan pengembangan profesi Guru Berprestasi Badriah. Melalui tiga bab, bagian ini mulai dari profil singkat Guru Berprestasi Badriah, eksplorasi persepsi diri, dan kegiatan-kegiatan pengembangan profesi yang dijalankan oleh Guru Berprestasi Badriah. Bagian ketiga menarasikan implementasi manajemen diri yang dialami oleh Guru Berprestasi Badriah selama menjalankan pengembangan profesi. Melalui lima bab, bagian ini bercerita tentang lima strategi manajemen diri dalam kegiatan pengembangan profesi. Mulai dari strategi analisis keadaan diri, ke strategi perencanaan, ke strategi pengembangan dan pengarahan diri, ke strategi pelaksanaan rencana, sampai pada strategi monitoring dan evaluasi diri. www.guepedia.com Email : guepedia@gmail.com WA di 081287602508 Happy shopping & reading Enjoy your day, guys"
